,0
0,0.35357875698040697
1,0.23180196720319762
2,-0.09497631815496432
3,0.002929194933565582
4,0.041507709607357224
5,0.016609029779006468
6,-0.01854040081589292
7,-0.01386301160522957
8,0.03473112326216682
9,0.013201174217435496
10,0.03970169330422668
11,0.0044361932158779455
12,0.6627906403173696
13,-0.19383324861843676
14,0.006377584371594053
15,-0.1218491199890194
16,-0.006442178186127856
17,0.034676253071463214
18,-0.041300470218328944
19,0.031183061917820665
20,-0.16970826490799884
21,0.045548222375312454
22,-0.17157321111126522
23,0.21262814378125844
24,-0.09161911166554915
25,0.014097444331501174
26,-0.016862211786852765
27,0.0011992393344844032
28,-0.2907240797765605
29,0.1020828104837812
30,-0.008467492580228608
31,-0.6062411532563489
32,0.03678597837636921
33,0.07658698573222733
34,-0.007559919239051804
35,0.04785006310433071
36,0.34385878182026597
37,-0.011142075967879195
38,-0.0010273958478650702
39,0.3566812988816016
40,0.015525192310706148
41,-0.026249547697961673
42,0.07847922346512859
43,-0.13018716116493734
44,-0.05430612568301729
45,-0.003632167066619618
46,0.22810712696483304
47,0.3431506889748381
48,0.12886007999324534
49,-0.025839250026018334
50,0.7250057820816584
51,-0.005361535245095722
52,-0.014773933275565365
53,-0.033425434734729406
54,-0.060178987882978395
55,0.014187689543843349
56,-0.10117267019513543
57,0.23691781014558433
58,0.029106398457759218
59,-0.13448568109481496
60,-0.4792828642178998
61,-0.03814851487312204
62,-0.028721423308797123
63,-0.03405879432984702
64,0.003911393939498353
65,-0.44746844677069864
66,-0.06963109897587166
67,-0.05876301715192141
68,-0.003172165783452724
69,0.05066789791430104
70,0.016366184913607973
71,0.04195213569819389
72,-0.022452383319896962
73,-0.06309573530818569
74,-0.04738966679342921
75,-0.013589575797415793
76,-0.08094818103967183
77,0.011836387647158678
78,-0.021316035776351994
79,0.03969180792626241
80,-0.006555731536363074
81,0.44930302781151976
82,-0.0588999269651409
83,-0.061887827972064435
84,0.044459458784178896
85,0.35647372885814
86,-0.10290768945927731
87,0.4501021714132398
88,0.05080323683738491
89,-0.05628309642116136
90,0.3815120694658895
91,-0.04380301838876782
92,-0.0006050334952413805
93,-0.10018392100293158
94,-0.08299205123902609
95,-0.38661939388754263
96,-0.028885966660517126
97,-0.6663719126769486
98,-0.12624693843616286
99,-0.19407702849972303
100,0.49424390831193427
101,-0.02863133442527581
102,-0.060749693054966636
103,0.0356817292316024
104,0.15725111141031461
105,0.003439694091687484
106,-0.012753089432238685
107,0.216623140875649
108,0.15370516838816362
109,0.2946589431645954
110,-0.04185895359974334
111,-0.004692065708593152
112,0.058956790397466735
113,-0.21724828387551784
114,0.0026140912456152077
115,0.30319330570221037
116,0.13418933445164716
117,0.0873161764201936
118,0.0942350870446887
119,-0.02353718525186224
120,-0.09369832723689722
121,0.18237095137897108
122,0.10576534323591602
123,0.06340753813953243
124,-0.0017889887619975675
125,0.0046507637205670666
126,-0.15018019371300323
127,-0.14627863927181706
128,-0.2780870920616187
129,-0.07415791003315994
130,-0.08960238902718676
131,-0.03390312679074822
132,0.08408370666559095
133,-0.07565432110352244
134,-0.28750957103687047
135,0.1229487872850803
136,0.24194366975966164
137,0.06518521990867221
138,0.020607413664564936
139,0.025395135169905103
140,-0.12500469864185598
141,0.07183583160986595
142,1.2693982786812485
143,-0.0862148040262472
144,-0.06203102164353402
145,0.005228923359955548
146,-0.017126080171645505
147,0.09560076722741524
148,-0.01410378790706357
149,-0.1277155357743991
150,0.3452648482670986
151,0.48712892118885676
152,0.030927886310533836
153,0.01502017382953183
154,-0.17310833019995886
155,0.021747946620413683
156,0.8493856374070801
157,0.044094303649685584
158,0.26082785306224626
159,-0.07007773345261759
160,0.09222178886347726
161,0.04251124851115514
162,0.02297974700064777
163,-0.019443690410922754
164,-0.06158446100210338
165,-0.5979347442702689
166,-0.12817336091125947
167,-0.14165772617290961
168,0.02049771784380605
169,-0.3312070751698559
170,0.12916458794157326
171,-0.03608743088078248
172,0.153004958396475
173,0.05761930728928771
174,0.5213093176321015
175,-0.04912632621109503
176,0.01865925189730122
177,-0.005906006263367791
178,0.14174468084597497
179,0.003194182602800133
180,-0.024988134659173683
181,-0.24786257293269753
182,-0.1995680307149985
183,-0.04640708563068981
184,0.020943619459023663
185,0.05674217072801613
186,0.024759855386325663
187,-0.05811328536055416
188,-0.031170048663288236
189,-0.020962550655310386
190,-0.2569159651268662
191,-0.19362225548238188
192,-0.29807779915533406
193,-0.17191259387675184
194,-0.027423946594719653
195,-0.019161709781996328
196,-0.21439314537180656
197,-0.030628199965123018
198,-0.15381073433246953
199,0.33202610542574884
200,-0.062319452692594424
201,0.08133014821084261
202,0.204332572932449
203,0.09878159474107429
204,0.39403606693786974
205,-0.37764621717534474
206,0.09845634515589508
207,0.1693913012959083
208,-0.36856912104398654
209,-0.04770955743658012
210,0.014007117628503263
211,-0.1705273780775618
212,-0.06287559182823096
213,-0.009218783163916722
214,0.24631951397826263
215,-0.1677829141393718
216,-0.04404571007088576
217,-0.008147860528089468
218,0.061308863780224154
219,-0.006263140377453971
220,0.07328830616942184
221,0.10854890249777238
222,0.20908886436516494
223,-0.24421728198612755
224,0.08437398157489595
225,0.2826969289373421
226,0.22362056112134981
227,0.12959617046929128
228,0.08819303885878156
229,-0.010899747797360915
230,0.028571536092894756
231,-0.1599342833129962
232,-0.20994790912545258
233,-0.023199974290494585
234,0.00831444770859091
235,-0.001184981087843373
236,-0.6496280553425984
237,-0.7299136994893072
238,0.08165765798887675
239,0.059079924713465945
240,0.04358004994597292
241,-0.050408572405557975
242,0.0045016172873553195
243,0.21985431335240263
244,0.14203287073852772
245,0.02852615834120531
246,-0.11141551648190795
247,0.09240583852149836
248,-0.27572594399887707
249,0.20949644576209503
250,0.08206803884400385
251,-0.03893434760843684
252,0.0913812855759592
253,0.12188018763153186
254,0.15228135204980386
255,0.7440209758347445
256,0.014408032508303442
257,-0.014253828006897673
258,-0.14515927977605647
259,-0.05286025745271422
260,0.24159114993694242
261,0.0016374310828768113
262,0.03198508752488946
263,-0.02257403550194516
264,-0.051672292543371634
265,0.30911411480451345
266,-0.14086787885510327
267,-0.13839707721812355
268,0.019985071234422003
269,-0.15889705167753376
270,0.46487937246567707
271,0.3636595011066427
272,-0.034554776179322455
273,0.191652774582042
274,0.053097008559480074
275,0.20609889795897196
276,-0.25476196254356465
277,-0.24883616406876585
278,-0.07366443399160635
279,0.4154755009176805
280,-0.8062986226280473
281,-0.013499090211982173
282,0.1754102361401415
283,-0.01960974932105919
284,0.1627910365635114
285,-0.19168153586951653
286,-0.23489534102920628
287,-0.8839214064253642
288,0.383173634539434
289,0.21005324932151415
290,0.5534148599234505
291,0.1336194502313185
292,0.01381183283672495
293,-0.15164844964976532
294,-0.4092442810330005
295,0.06223750683678497
296,-0.11714683358837441
297,0.05714841991923336
298,0.029061464534906767
299,0.05429019530789758
300,0.001819515704729123
301,0.04760448010730178
302,0.0035632086868804137
303,-0.8881207799909006
304,-1.0312968986745257
305,-0.3110365830339066
306,-0.03273716555459211
307,-0.0076928481730078185
308,-0.39938819948033694
309,-0.7075177781913866
310,0.031203091893636015
311,0.09313905395270039
312,0.05451092375740557
313,-0.4836502797271356
314,0.2314561304900086
315,-0.012031045550046915
316,0.05299499499660717
317,0.05355208570715364
318,-0.023654535971689483
319,-0.17337354694941964
320,0.18494108338525428
321,0.1243587199522535
322,0.10215765122772091
323,0.0008279971477940795
324,-0.11954499897045759
325,-0.3198848762887849
326,-0.06881319583990081
327,-0.11615602947354153
328,-0.0013219665693715021
329,0.35701907491944673
330,0.09401367641229852
331,0.30027658384522676
332,0.1401574392204844
333,0.10127214029299875
334,-0.19453026709738896
335,-0.43857142834800017
336,0.0005051675404134093
337,-0.016581361870651526
338,-0.032094835821764145
339,-0.029344885456053293
340,0.12595819968029276
341,0.044457084892990995
342,-0.18525586906099023
343,-0.028583717869199665
344,0.008101050070807025
345,0.009468988001369083
346,0.04091403003187821
347,0.07085892487030068
348,0.047233344892360196
