,0
0,0.02592632501376909
1,-0.44180011313119383
2,-0.3556020901906281
3,-0.358086754540789
4,-0.70489567234027
5,-0.6154139990173505
6,-0.0004973665308877617
7,-0.5934309918166039
8,0.6150411817974488
9,-0.15047914013197008
10,-0.03828937710385971
11,0.3068856983068555
12,0.324521104935239
13,-0.23918135970023324
14,-0.29150483023444196
15,-0.4337399516524077
16,0.621197261820829
17,-0.49532194618977654
18,-0.5300358292567288
19,0.27259926528810374
20,-0.5081335794923808
21,0.5973755674110875
22,-0.8378252823130826
23,-0.7550252483883477
24,0.5144840138933242
25,-0.24721348081579964
26,0.41859568388971297
27,0.3529175763098747
28,-0.6180534888234889
29,1.6060684522244109
30,-0.09239733830523554
31,-0.2666994981092578
32,0.513756387786009
33,-1.1565667609367893
34,0.15964265472564823
35,-0.5182307248160476
36,0.5798183040004962
37,-0.47116233661796925
38,0.43374657780613146
39,0.02737157791621891
40,0.40874496965300816
41,-0.19469974734982787
42,-3.798792972643261
43,1.4860262236603496
44,-0.6955079262764459
45,0.29519979887234415
46,-0.20629926046071848
47,-0.5364577547546618
48,-0.35675510747400885
49,-0.040533710727135325
50,0.5679617753547271
51,-1.1619849625301222
52,0.06194481194704557
53,0.47005964861279825
54,-0.13248033364335596
55,-2.5633284620697108
56,0.3488789790610603
57,0.7279395366101603
58,-1.556289244988991
59,0.6054192065565874
60,0.23907794092922802
61,0.5233373950191524
62,-0.9652847515203402
63,-0.9622404294291765
64,-1.6480268384346322
65,0.2604054828302981
66,-0.6756225192793716
67,-0.7793046211484727
68,0.10917071810768114
69,-0.6473918867521354
70,0.46332403009112155
71,0.5788400361291637
72,0.9210054111594933
73,-1.4665411913823694
74,0.37476328800644393
75,1.2686070176205555
76,-1.318192642934708
77,0.35311943487005143
78,0.7847906515049095
79,0.015502152301338775
80,-2.1056257734991735
81,-0.17973541036063703
82,-0.023741493533957714
83,-2.2654750025705033
84,0.19619753041017796
85,0.6487748059516741
86,0.060369482859798596
87,-0.18385315098541435
88,0.19743187013800542
89,0.23053780385770653
90,-0.10173468268863531
91,0.13055461363989107
92,-0.9577304774314125
93,0.07588041601686835
94,0.1934733256951603
95,0.08574319467212936
96,0.06418685663355117
97,-1.2274855222127639
98,-0.48064094451405776
99,0.36761114598293665
100,-0.1232020794833609
101,0.7468102883391895
102,-0.03267190497679595
103,-0.01426986278541667
104,-0.24727400694762786
105,-0.5647053067567973
106,-0.17779633464983632
107,-0.2414533415294845
108,-0.27527770901285453
109,1.3249027028082154
110,0.09344723667648369
111,0.6922035172528687
112,-0.09549086096994672
113,0.43734366097604044
114,-0.37277620990936183
115,-0.43536742299286546
116,-0.2088376289263213
117,1.0798890859669041
118,0.6821491247638789
119,1.039962339749803
120,-1.4029900575514929
121,-0.3850984079851313
122,-0.060355331321554795
123,0.5043691041886266
124,-0.8158884366800042
125,-0.56295212487466
126,0.35029359780231195
127,0.6252747992977383
128,-0.3349836092726012
129,0.15036003652126487
130,-0.2720417755151171
131,-0.5708667376406636
132,0.7411724924946879
133,-0.17916855605936338
134,-0.7505318541020306
135,0.18882041353023343
136,-1.0982756940589031
137,-0.02565869834119361
138,-0.6007395452062708
139,0.8702304729263344
140,0.42642300940778644
141,0.7722138858393833
142,-0.6129833438002372
143,0.015375725569236831
144,-0.016048321438008318
145,0.30761593860918107
146,-0.7208315127829125
147,-0.716948834150755
148,0.6171369218949386
149,-1.2261393045832467
150,0.055916232428239336
151,-0.5434663329437366
152,-0.10416339005744461
153,0.03179679285635352
154,-0.5547397410834671
155,-1.120357888973386
156,-0.0684028174066188
157,0.23841825015479629
158,0.06386447944685225
159,-0.1510216883925679
160,-0.7246154381834442
161,-0.06717967237320346
162,0.15470348696441924
163,-0.3608761842674206
164,0.6698384767090836
165,0.6609029004685845
166,-0.4972667602098226
167,0.03746831596591802
168,-0.304077948325369
169,-0.5861715749671331
170,1.144924765236235
171,-0.062216284676506486
172,-0.2817847265394797
173,-0.7761939610217463
174,-0.34067483014120337
175,-1.0010363649514904
176,-0.2640534299061642
177,0.6037213878596581
178,0.35793674891174504
179,0.5165214377503806
180,0.07983230779889397
181,-1.692997829154557
182,-1.4097254588447194
183,0.2923477102700858
184,-1.5141231861168205
185,0.007643123910855075
186,-0.12414032574994738
187,-0.27211318331729173
188,-0.5027658080694545
189,-0.4758918840296723
190,-0.415345221782745
191,0.11049687631315781
192,-0.5084370746064518
193,0.46905085010451075
194,1.0586324741703417
195,0.07022964390715995
196,-0.14130273473356067
197,-0.8858892967910557
198,-0.15440975763598477
199,-0.3040022597467495
200,-0.5003762440836983
201,-0.6774374655248894
202,0.41150592048019674
203,0.06441500043248899
204,-0.5544804006111665
205,-0.7406008187075617
206,0.3979537459826685
207,0.062364578654414304
208,-0.018246582880612462
209,-0.7764533594008731
210,0.20915061284321382
211,0.15303074521809104
212,1.1567150149046233
213,0.5227289172781052
214,-0.2117695039942051
215,-0.2995863874015924
216,-0.6156967153042483
217,-0.37811759355599445
218,-0.6586270801880711
219,-0.6318785350088014
220,-0.5447448424941546
221,0.06411279510106582
222,-1.6103145428976453
223,0.021095597210282813
224,-1.8567278474376996
225,0.20838842621934497
226,-2.8660292872150137
227,-0.10455797771036637
228,0.5925502427198481
229,0.8141832479120401
230,1.2065372757860175
231,-0.8440745856646038
232,0.1835623144527236
233,-0.13632511546953938
234,-0.15144879471892958
235,1.1537799270500295
236,-1.7853744079775913
237,0.1980516500551649
238,-0.15091742213920892
239,-0.308095111788496
240,-0.14737989969808218
241,-0.3767836584771948
242,-0.400020338191001
243,-0.6969073598389428
244,-1.7689433847173741
245,0.7348924577898975
246,-0.34229359437164875
247,-0.19231540128898122
248,-0.08801926011056145
249,-0.026882475585649563
250,0.05775379709176416
251,0.4626661555637719
